name: 009/profile/04.jpg, resolution: 267x306, color: RGB, face detected: True, distances: [0.27, 0.05, 0.07, 0.05, 0.1, 0.02, 0.03, 0.18, 0.05, 0.05, 0.14, 0.01, 0.03, 0.14, 0.02], mean: 0.08066666666666666
name: 010/profile/01.jpg, resolution: 286x257, color: RGB, face detected: True, distances: [0.05, 0.23, 0.04, 0.11, 0.55, 0.01, 0.05, 0.51, 0.29, 0.06, 0.29, 0.15, 0.06, 0.36, 0.11], mean: 0.19133333333333333
name: 010/profile/02.jpg, resolution: 295x283, color: RGB, face detected: True, distances: [0.05, 0.12, 0.01, 0.05, 0.19, 0.06, 0.09, 0.26, 0.13, 0.08, 0.28, 0.05, 0.05, 0.16, 0.04], mean: 0.10800000000000001
name: 010/profile/03.jpg, resolution: 312x315, color: RGB, face detected: True, distances: [0.11, 0.01, 0.07, 0.08, 0.14, 0.03, 0.03, 0.17, 0.11, 0.06, 0.21, 0.05, 0.04, 0.13, 0.06], mean: 0.08666666666666667
name: 010/profile/04.jpg, resolution: 364x328, color: RGB, face detected: True, distances: [0.16, 0.07, 0.08, 0.03, 0.13, 0.01, 0.02, 0.16, 0.05, 0.03, 0.19, 0.05, 0.02, 0.13, 0.07], mean: 0.08
name: 011/profile/01.jpg, resolution: 290x282, color: RGB, face detected: True, distances: [0.07, 0.17, 0.05, 0.05, 0.14, 0.03, 0.03, 0.15, 0.06, 0.04, 0.19, 0.05, 0.03, 0.14, 0.07], mean: 0.08466666666666667
name: 011/profile/02.jpg, resolution: 306x275, color: RGB, face detected: True, distances: [0.13, 0.17, 0.1, 0.05, 0.09, 0.07, 0.03, 0.15, 0.05, 0.02, 0.18, 0.09, 0.04, 0.2, 0.07], mean: 0.096
name: 011/profile/03.jpg, resolution: 278x265, color: RGB, face detected: True, distances: [0.05, 0.16, 0.04, 0.08, 0.22, 0.04, 0.03, 0.28, 0.08, 0.07, 0.25, 0.02, 0.03, 0.28, 0.06], mean: 0.11266666666666668
name: 011/profile/04.jpg, resolution: 297x277, color: RGB, face detected: True, distances: [0.11, 0.11, 0.03, 0.06, 0.21, 0.08, 0.08, 0.25, 0.15, 0.08, 0.27, 0.03, 0.04, 0.25, 0.05], mean: 0.12000000000000001
name: 012/profile/01.jpg, resolution: 274x264, color: RGB, face detected: False, distances: [], mean: 0
name: 012/profile/02.jpg, resolution: 278x282, color: RGB, face detected: True, distances: [0.14, 0.14, 0.04, 0.02, 0.12, 0.01, 0.01, 0.1, 0.06, 0.02, 0.12, 0.07, 0.03, 0.21, 0.07], mean: 0.07733333333333332
name: 012/profile/03.jpg, resolution: 258x275, color: RGB, face detected: True, distances: [0.04, 0.2, 0.05, 0.08, 0.29, 0.09, 0.11, 0.37, 0.18, 0.09, 0.33, 0.01, 0.06, 0.3, 0.03], mean: 0.14866666666666667
name: 012/profile/04.jpg, resolution: 283x310, color: RGB, face detected: True, distances: [0.02, 0.19, 0.08, 0.07, 0.13, 0.06, 0.08, 0.19, 0.11, 0.04, 0.21, 0.01, 0.05, 0.16, 0.03], mean: 0.09533333333333333
name: 013/profile/01.jpg, resolution: 297x301, color: RGB, face detected: True, distances: [0.12, 0.09, 0.07, 0.06, 0.21, 0.02, 0.04, 0.3, 0.13, 0.03, 0.31, 0.03, 0.03, 0.28, 0.06], mean: 0.11866666666666667
name: 013/profile/02.jpg, resolution: 240x265, color: RGB, face detected: True, distances: [0.08, 0.18, 0.03, 0.05, 0.2, 0.02, 0.06, 0.3, 0.18, 0.06, 0.3, 0.04, 0.05, 0.24, 0.05], mean: 0.12266666666666667
name: 013/profile/03.jpg, resolution: 284x276, color: RGB, face detected: True, distances: [0.06, 0.16, 0.04, 0.03, 0.16, 0.03, 0.03, 0.24, 0.11, 0.04, 0.25, 0.02, 0.04, 0.25, 0.05], mean: 0.10066666666666667
name: 013/profile/04.jpg, resolution: 299x288, color: RGB, face detected: True, distances: [0.08, 0.17, 0.05, 0.06, 0.17, 0.03, 0.04, 0.22, 0.12, 0.05, 0.23, 0.03, 0.05, 0.21, 0.07], mean: 0.10533333333333333
name: 014/profile/01.jpg, resolution: 1216x1402, color: RGB, face detected: True, distances: [0.11, 0.09, 0.05, 0.01, 0.08, 0.0, 0.03, 0.08, 0.08, 0.02, 0.14, 0.03, 0.06, 0.08, 0.05], mean: 0.06066666666666667
name: 014/profile/02.jpg, resolution: 208x218, color: RGB, face detected: True, distances: [0.24, 0.01, 0.08, 0.02, 0.1, 0.03, 0.01, 0.14, 0.1, 0.02, 0.13, 0.07, 0.06, 0.13, 0.1], mean: 0.08266666666666667
name: 014/profile/03.jpg, resolution: 160x158, color: L, face detected: True, distances: [0.05, 0.09, 0.08, 0.02, 0.18, 0.02, 0.03, 0.17, 0.1, 0.02, 0.18, 0.02, 0.05, 0.2, 0.03], mean: 0.08266666666666667
name: 014/profile/04.jpg, resolution: 170x168, color: RGB, face detected: True, distances: [0.17, 0.1, 0.06, 0.04, 0.15, 0.03, 0.05, 0.16, 0.08, 0.03, 0.14, 0.06, 0.06, 0.25, 0.03], mean: 0.094
name: 015/profile/01.jpg, resolution: 237x254, color: RGB, face detected: True, distances: [0.05, 0.19, 0.03, 0.03, 0.21, 0.06, 0.07, 0.31, 0.17, 0.06, 0.3, 0.02, 0.06, 0.22, 0.03], mean: 0.12066666666666667
name: 015/profile/02.jpg, resolution: 234x249, color: RGB, face detected: True, distances: [0.05, 0.11, 0.01, 0.04, 0.18, 0.02, 0.03, 0.22, 0.11, 0.03, 0.22, 0.02, 0.03, 0.21, 0.04], mean: 0.08800000000000001
name: 015/profile/03.jpg, resolution: 506x552, color: RGB, face detected: True, distances: [0.09, 0.14, 0.02, 0.05, 0.26, 0.02, 0.05, 0.33, 0.18, 0.07, 0.3, 0.02, 0.07, 0.28, 0.05], mean: 0.12866666666666668
name: 015/profile/04.jpg, resolution: 103x121, color: RGB, face detected: True, distances: [0.23, 0.07, 0.02, 0.03, 0.23, 0.03, 0.04, 0.4, 0.19, 0.05, 0.31, 0.06, 0.03, 0.21, 0.03], mean: 0.12866666666666665
name: 016/profile/01.jpg, resolution: 312x351, color: RGB, face detected: True, distances: [0.03, 0.13, 0.05, 0.06, 0.19, 0.03, 0.07, 0.3, 0.17, 0.05, 0.27, 0.03, 0.02, 0.22, 0.09], mean: 0.114
name: 016/profile/02.jpg, resolution: 218x219, color: RGB, face detected: True, distances: [0.04, 0.28, 0.06, 0.06, 0.13, 0.03, 0.08, 0.21, 0.14, 0.08, 0.26, 0.06, 0.04, 0.1, 0.12], mean: 0.11266666666666666
name: 016/profile/03.jpg, resolution: 434x414, color: RGB, face detected: True, distances: [0.04, 0.15, 0.12, 0.08, 0.2, 0.04, 0.08, 0.38, 0.25, 0.06, 0.37, 0.02, 0.03, 0.28, 0.07], mean: 0.14466666666666667
name: 016/profile/04.jpg, resolution: 669x683, color: RGB, face detected: True, distances: [0.09, 0.14, 0.09, 0.05, 0.14, 0.03, 0.06, 0.19, 0.12, 0.04, 0.23, 0.04, 0.02, 0.13, 0.06], mean: 0.09533333333333333
name: 017/profile/01.jpg, resolution: 103x111, color: RGB, face detected: True, distances: [0.04, 0.18, 0.11, 0.08, 0.1, 0.02, 0.05, 0.2, 0.11, 0.02, 0.2, 0.02, 0.05, 0.14, 0.13], mean: 0.09666666666666666
name: 017/profile/02.jpg, resolution: 388x396, color: RGB, face detected: True, distances: [0.05, 0.1, 0.01, 0.02, 0.15, 0.06, 0.1, 0.3, 0.17, 0.05, 0.28, 0.02, 0.05, 0.19, 0.07], mean: 0.10800000000000001
name: 017/profile/03.jpg, resolution: 208x201, color: RGB, face detected: True, distances: [0.02, 0.13, 0.08, 0.04, 0.11, 0.02, 0.04, 0.2, 0.06, 0.03, 0.22, 0.03, 0.04, 0.21, 0.02], mean: 0.08333333333333333
name: 017/profile/04.jpg, resolution: 116x151, color: RGB, face detected: True, distances: [0.06, 0.09, 0.05, 0.02, 0.09, 0.03, 0.05, 0.12, 0.1, 0.01, 0.14, 0.03, 0.05, 0.2, 0.09], mean: 0.07533333333333334
